date,branch,new_customers,active_customers,avg_credit_score,loan_default_rate_percent,customer_churn_rate_percent
2024-10-02,Chennai,1733,90330,740.0,4.38,2.36
2024-10-02,Pune,1798,90421,728.0,2.41,2.05
2024-10-02,Hyderabad,1283,91260,723.0,4.04,0.61
2024-10-02,Ahmedabad,1573,92432,737.0,3.63,0.58
2024-10-02,Kolkata,1605,92664,731.0,2.94,1.63
2024-10-02,Jaipur,1169,92535,729.0,2.75,1.5
2024-10-02,Surat,952,92820,724.0,4.36,0.81
2024-10-03,Mumbai,1879,93057,744.0,2.24,1.96
2024-10-03,Delhi,1304,92198,720.0,3.58,2.44
2024-10-03,Bangalore,1718,92537,684.0,2.36,1.65
2024-10-03,Chennai,684,92405,728.0,1.72,0.94
2024-10-03,Pune,1093,91674,673.0,2.37,2.07
2024-10-03,Hyderabad,803,91843,754.0,4.41,0.76
2024-10-03,Ahmedabad,669,91234,722.0,3.07,1.45
2024-10-03,Kolkata,600,90427,747.0,2.08,1.6
2024-10-03,Jaipur,1037,90945,728.0,4.19,0.67
2024-10-03,Surat,1527,91354,723.0,1.75,1.37
2024-10-04,Mumbai,1929,92775,725.0,1.72,0.76
2024-10-04,Delhi,776,92259,692.0,4.03,1.46
2024-10-04,Bangalore,905,91878,726.0,1.67,1.48
2024-10-04,Chennai,1835,92357,703.0,1.97,1.64
2024-10-04,Pune,1649,92544,708.0,2.09,1.73
2024-10-04,Hyderabad,1573,93329,720.0,1.91,0.99
2024-10-04,Ahmedabad,646,93066,742.0,2.57,1.03
2024-10-04,Kolkata,1380,93494,717.0,1.63,1.15
2024-10-04,Jaipur,1679,94678,698.0,3.51,0.68
2024-10-04,Surat,1875,95452,723.0,4.18,1.33
2024-10-05,Mumbai,1248,95689,721.0,3.1,1.2
2024-10-05,Delhi,1156,95803,732.0,1.61,1.19
2024-10-05,Bangalore,1842,97275,748.0,3.89,0.55
2024-10-05,Chennai,1124,97678,714.0,3.86,0.84
2024-10-05,Pune,1216,97304,705.0,3.75,1.73
2024-10-05,Hyderabad,1405,97127,734.0,1.93,1.75
2024-10-05,Ahmedabad,1402,98074,708.0,3.97,0.59
2024-10-05,Kolkata,978,98252,726.0,4.13,0.9
2024-10-05,Jaipur,1265,98825,725.0,3.07,0.81
2024-10-05,Surat,1991,98803,709.0,1.94,2.21
2024-10-06,Mumbai,730,97667,742.0,1.99,1.98
2024-10-06,Delhi,997,96405,732.0,3.88,2.4
2024-10-06,Bangalore,802,95118,724.0,3.9,2.24
2024-10-06,Chennai,1089,95797,703.0,1.94,0.53
2024-10-06,Pune,1920,95859,684.0,3.32,2.11
2024-10-06,Hyderabad,1124,95736,755.0,2.77,1.4
2024-10-06,Ahmedabad,546,95213,703.0,4.09,1.16
2024-10-06,Kolkata,1601,96070,703.0,1.97,0.92
2024-10-06,Jaipur,1619,96338,712.0,2.31,1.55
2024-10-06,Surat,1029,95915,711.0,1.87,1.6
2024-10-07,Mumbai,1775,95986,722.0,3.66,1.96
2024-10-07,Delhi,789,95027,702.0,3.39,1.89
2024-10-07,Bangalore,1868,96543,681.0,3.4,0.54
2024-10-07,Chennai,1693,96146,757.0,4.21,2.31
2024-10-07,Pune,1578,97293,709.0,3.21,0.59
2024-10-07,Hyderabad,848,97609,723.0,3.07,0.62
2024-10-07,Ahmedabad,911,96569,764.0,3.52,2.08
2024-10-07,Kolkata,1765,97476,689.0,1.61,1.04
2024-10-07,Jaipur,1452,97286,747.0,3.09,1.81
2024-10-07,Surat,517,97231,718.0,1.7,0.63
2024-10-08,Mumbai,1852,98252,712.0,3.1,1.04
2024-10-08,Delhi,1851,99061,740.0,3.27,1.22
2024-10-08,Bangalore,720,99309,739.0,2.1,0.54
2024-10-08,Chennai,1829,100029,745.0,4.03,1.27
2024-10-08,Pune,1279,99899,714.0,1.89,1.52
2024-10-08,Hyderabad,1953,101319,742.0,3.33,0.7
2024-10-08,Ahmedabad,1146,101074,746.0,2.45,1.47
2024-10-08,Kolkata,1722,101361,705.0,2.29,1.56
2024-10-08,Jaipur,881,101406,726.0,1.76,0.9
2024-10-08,Surat,1437,101321,739.0,3.57,1.62
2024-10-09,Mumbai,1959,102924,704.0,4.4,0.54
2024-10-09,Delhi,1006,101603,735.0,2.62,2.34
2024-10-09,Bangalore,1124,101636,717.0,3.33,1.17
2024-10-09,Chennai,1305,101031,726.0,3.05,1.99
2024-10-09,Pune,537,100409,728.0,1.63,1.19
2024-10-09,Hyderabad,1220,100517,712.0,4.15,1.21
2024-10-09,Ahmedabad,1119,100753,724.0,3.64,0.97
2024-10-09,Kolkata,1526,101349,701.0,2.51,1.05
2024-10-09,Jaipur,626,100253,726.0,2.69,1.75
2024-10-09,Surat,1292,99368,742.0,2.48,2.28
2024-10-10,Mumbai,560,97630,726.0,2.59,2.39
2024-10-10,Delhi,1073,97866,704.0,2.46,0.95
2024-10-10,Bangalore,1199,96922,714.0,2.56,2.29
2024-10-10,Chennai,1845,98174,728.0,4.47,0.77
2024-10-10,Pune,1994,99096,754.0,2.43,1.26
2024-10-10,Hyderabad,1888,99436,699.0,2.61,1.72
2024-10-10,Ahmedabad,1781,99507,731.0,2.35,1.87
2024-10-10,Kolkata,1354,100000,722.0,2.24,0.98
2024-10-10,Jaipur,812,99528,718.0,3.19,1.35
2024-10-10,Surat,1139,98456,719.0,1.88,2.32
2024-10-11,Mumbai,1174,98380,692.0,4.31,1.4
2024-10-11,Delhi,769,98316,721.0,2.42,0.91
2024-10-11,Bangalore,783,97533,744.0,2.44,1.66
2024-10-11,Chennai,1900,97547,713.0,3.0,2.1
2024-10-11,Pune,782,97306,759.0,2.7,1.12
2024-10-11,Hyderabad,1944,97181,683.0,2.99,2.3
2024-10-11,Ahmedabad,776,96702,703.0,3.55,1.36
2024-10-11,Kolkata,797,95814,755.0,3.64,1.81
2024-10-11,Jaipur,1656,95376,716.0,1.51,2.33
2024-10-11,Surat,1150,96018,753.0,3.76,0.64
2024-10-12,Mumbai,1591,95469,725.0,3.07,2.4
2024-10-12,Delhi,742,95446,734.0,3.18,0.87
2024-10-12,Bangalore,798,94448,719.0,3.34,1.95
2024-10-12,Chennai,1152,93564,730.0,3.76,2.26
2024-10-12,Pune,1347,92761,736.0,2.92,2.42
2024-10-12,Hyderabad,1121,92693,746.0,3.23,1.39
2024-10-12,Ahmedabad,1804,92458,734.0,1.88,2.37
2024-10-12,Kolkata,1060,92866,729.0,2.33,0.8
2024-10-12,Jaipur,884,93164,753.0,2.69,0.71
2024-10-12,Surat,878,93602,700.0,2.22,0.55
2024-10-13,Mumbai,1753,93908,684.0,3.09,1.73
2024-10-13,Delhi,1740,94263,703.0,1.87,1.63
2024-10-13,Bangalore,972,93724,749.0,3.71,1.69
2024-10-13,Chennai,972,93022,708.0,3.82,1.87
2024-10-13,Pune,1235,93751,676.0,3.99,0.66
2024-10-13,Hyderabad,1476,94633,709.0,2.02,0.77
2024-10-13,Ahmedabad,1738,95161,731.0,2.36,1.44
2024-10-13,Kolkata,1830,95961,727.0,2.09,1.25
2024-10-13,Jaipur,1293,95943,690.0,4.11,1.48
2024-10-13,Surat,781,95997,721.0,2.23,0.83
2024-10-14,Mumbai,963,96528,734.0,2.12,0.56
2024-10-14,Delhi,530,94834,713.0,4.15,2.35
2024-10-14,Bangalore,1345,95399,698.0,2.93,0.95
2024-10-14,Chennai,1874,95072,704.0,2.61,2.48
2024-10-14,Pune,918,95469,708.0,3.64,0.63
2024-10-14,Hyderabad,1399,94856,698.0,4.0,2.23
2024-10-14,Ahmedabad,1503,94710,731.0,1.52,1.88
2024-10-14,Kolkata,1437,94117,734.0,2.78,2.28
2024-10-14,Jaipur,1375,94378,737.0,3.94,1.31
2024-10-14,Surat,585,93394,733.0,4.17,1.72
2024-10-15,Mumbai,1279,92998,741.0,1.84,1.94
2024-10-15,Delhi,1307,92816,719.0,1.95,1.72
2024-10-15,Bangalore,1671,93066,700.0,1.73,1.69
2024-10-15,Chennai,1575,93118,725.0,2.09,1.78
2024-10-15,Pune,1942,93297,708.0,3.26,2.07
2024-10-15,Hyderabad,1566,94328,733.0,4.45,0.72
2024-10-15,Ahmedabad,1435,93856,712.0,2.42,2.15
2024-10-15,Kolkata,586,92376,740.0,3.96,2.26
2024-10-15,Jaipur,1003,92046,695.0,2.48,1.54
2024-10-15,Surat,1310,91198,724.0,3.49,2.47
2024-10-16,Mumbai,580,90380,729.0,3.63,1.62
2024-10-16,Delhi,1557,90238,704.0,2.31,2.03
2024-10-16,Bangalore,600,90097,733.0,3.75,0.88
2024-10-16,Chennai,1400,90451,717.0,3.86,1.3
2024-10-16,Pune,1123,89820,690.0,3.27,2.05
2024-10-16,Hyderabad,1085,89722,722.0,3.82,1.42
2024-10-16,Ahmedabad,1365,90229,668.0,4.45,1.09
2024-10-16,Kolkata,611,89198,699.0,1.78,1.88
2024-10-16,Jaipur,791,88785,740.0,3.34,1.43
2024-10-16,Surat,1823,89521,709.0,3.18,1.4
2024-10-17,Mumbai,1979,90353,715.0,3.61,1.5
2024-10-17,Delhi,868,89438,708.0,2.19,2.06
2024-10-17,Bangalore,1925,90106,708.0,2.62,1.59
2024-10-17,Chennai,1305,90329,712.0,2.02,1.33
2024-10-17,Pune,1423,91380,706.0,3.73,0.55
2024-10-17,Hyderabad,1429,91399,680.0,2.18,1.68
2024-10-17,Ahmedabad,1959,91435,747.0,4.46,2.29
2024-10-17,Kolkata,1431,92368,718.0,3.17,0.68
2024-10-17,Jaipur,1163,91893,759.0,2.96,1.88
2024-10-17,Surat,1957,92098,700.0,1.99,2.09
2024-10-18,Mumbai,1971,92455,728.0,3.42,1.97
2024-10-18,Delhi,686,92528,719.0,2.35,0.73
2024-10-18,Bangalore,1420,92436,717.0,2.67,1.77
2024-10-18,Chennai,674,91739,731.0,3.35,1.55
2024-10-18,Pune,1286,91346,686.0,2.9,1.95
2024-10-18,Hyderabad,1547,91453,731.0,2.5,1.72
2024-10-18,Ahmedabad,827,91203,709.0,3.75,1.26
2024-10-18,Kolkata,1279,92058,727.0,1.98,0.59
2024-10-18,Jaipur,849,90841,699.0,4.47,2.32
2024-10-18,Surat,1658,90607,695.0,3.27,2.24
2024-10-19,Mumbai,807,90764,726.0,4.45,0.82
2024-10-19,Delhi,796,90852,750.0,2.03,0.86
2024-10-19,Bangalore,1958,92435,746.0,3.39,0.6
2024-10-19,Chennai,1130,92629,729.0,4.19,1.12
2024-10-19,Pune,1413,93169,744.0,2.03,1.08
2024-10-19,Hyderabad,870,93431,727.0,2.29,0.74
2024-10-19,Ahmedabad,769,92006,743.0,2.78,2.42
2024-10-19,Kolkata,507,90952,716.0,3.38,1.75
2024-10-19,Jaipur,1018,91583,745.0,2.1,0.52
2024-10-19,Surat,1519,91211,711.0,3.28,2.21
2024-10-20,Mumbai,1613,91062,683.0,3.62,2.11
2024-10-20,Delhi,1745,90898,750.0,1.59,2.27
2024-10-20,Bangalore,987,91123,711.0,3.88,0.93
2024-10-20,Chennai,1850,91814,740.0,2.42,1.45
2024-10-20,Pune,1339,92001,711.0,3.89,1.38
2024-10-20,Hyderabad,1731,92321,696.0,3.61,1.7
2024-10-20,Ahmedabad,1001,91320,733.0,2.73,2.26
2024-10-20,Kolkata,1069,90895,717.0,2.55,1.74
2024-10-20,Jaipur,1641,90735,706.0,2.89,2.14
2024-10-20,Surat,925,91199,715.0,4.08,0.6
2024-10-21,Mumbai,803,91542,678.0,2.26,0.61
2024-10-21,Delhi,1214,92339,668.0,2.0,0.57
2024-10-21,Bangalore,566,91261,727.0,3.28,1.83
2024-10-21,Chennai,1735,92149,691.0,2.16,1.1
2024-10-21,Pune,679,92338,747.0,3.78,0.6
2024-10-21,Hyderabad,1353,91514,681.0,2.46,2.49
2024-10-21,Ahmedabad,830,90730,739.0,3.04,1.84
2024-10-21,Kolkata,1751,90983,701.0,4.07,1.82
2024-10-21,Jaipur,1933,91550,733.0,1.99,1.69
2024-10-21,Surat,1651,92564,706.0,3.25,0.85
2024-10-22,Mumbai,1432,92298,709.0,3.35,2.0
2024-10-22,Delhi,1237,91464,714.0,3.02,2.36
2024-10-22,Bangalore,690,90353,771.0,2.62,2.04
2024-10-22,Chennai,1161,90500,712.0,3.51,1.24
2024-10-22,Pune,1276,89952,728.0,3.24,2.14
2024-10-22,Hyderabad,1375,89482,706.0,2.96,2.19
2024-10-22,Ahmedabad,632,89199,712.0,2.39,1.09
2024-10-22,Kolkata,775,89380,707.0,2.2,0.74
2024-10-22,Jaipur,1062,89500,692.0,4.23,1.16
2024-10-22,Surat,1347,89581,724.0,3.75,1.55
2024-10-23,Mumbai,1925,90879,720.0,3.31,0.92
2024-10-23,Delhi,619,90901,709.0,1.7,0.72
2024-10-23,Bangalore,1994,90838,719.0,1.51,2.46
2024-10-23,Chennai,1583,90314,707.0,1.64,2.47
2024-10-23,Pune,1490,90178,714.0,2.94,1.95
2024-10-23,Hyderabad,1738,89935,751.0,3.56,2.37
2024-10-23,Ahmedabad,1947,91090,705.0,3.72,1.07
2024-10-23,Kolkata,1746,90992,719.0,1.67,2.2
2024-10-23,Jaipur,1031,90703,743.0,1.85,1.55
2024-10-23,Surat,1776,91541,719.0,3.62,1.21
2024-10-24,Mumbai,765,90817,697.0,4.28,1.73
2024-10-24,Delhi,1516,91071,735.0,3.38,1.54
2024-10-24,Bangalore,1794,91664,686.0,2.35,1.5
2024-10-24,Chennai,868,90531,757.0,3.09,2.27
2024-10-24,Pune,976,89859,740.0,1.59,1.92
2024-10-24,Hyderabad,896,90383,713.0,3.09,0.5
2024-10-24,Ahmedabad,549,89689,718.0,3.29,1.43
2024-10-24,Kolkata,741,88725,719.0,2.45,1.97
2024-10-24,Jaipur,924,87869,722.0,3.19,2.1
2024-10-24,Surat,1349,88172,729.0,4.25,1.33
2024-10-25,Mumbai,1183,88428,727.0,3.13,1.2
2024-10-25,Delhi,1805,89578,691.0,1.75,0.92
2024-10-25,Bangalore,1811,90743,724.0,4.16,0.9
2024-10-25,Chennai,1076,91000,728.0,4.45,1.01
2024-10-25,Pune,638,90681,748.0,3.23,1.12
2024-10-25,Hyderabad,1537,90906,718.0,4.43,1.6
2024-10-25,Ahmedabad,512,90802,715.0,2.81,0.73
2024-10-25,Kolkata,1182,91017,716.0,1.73,1.18
2024-10-25,Jaipur,1983,91687,716.0,2.96,1.64
2024-10-25,Surat,559,90312,717.0,2.3,2.16
2024-10-26,Mumbai,897,90266,702.0,3.05,1.16
2024-10-26,Delhi,1192,89449,719.0,1.89,2.34
2024-10-26,Bangalore,1481,88977,714.0,4.12,2.33
2024-10-26,Chennai,572,88007,707.0,3.87,1.79
2024-10-26,Pune,1486,88914,719.0,2.44,0.81
2024-10-26,Hyderabad,1443,88456,731.0,4.41,2.28
2024-10-26,Ahmedabad,1599,88171,712.0,3.65,2.29
2024-10-26,Kolkata,1447,87925,728.0,1.55,2.07
2024-10-26,Jaipur,1347,87323,719.0,1.7,2.36
2024-10-26,Surat,614,86097,700.0,4.17,2.17
2024-10-27,Mumbai,1113,85931,704.0,3.29,1.63
2024-10-27,Delhi,1888,87017,743.0,3.65,1.13
2024-10-27,Bangalore,1597,88291,708.0,4.2,0.54
2024-10-27,Chennai,1682,88473,749.0,4.33,1.87
2024-10-27,Pune,1224,89248,732.0,2.77,0.63
2024-10-27,Hyderabad,805,89179,727.0,3.48,1.06
2024-10-27,Ahmedabad,563,88742,735.0,3.25,1.18
2024-10-27,Kolkata,1268,88569,704.0,2.94,1.75
2024-10-27,Jaipur,839,88029,730.0,3.8,1.64
2024-10-27,Surat,1297,88673,757.0,4.08,0.87
2024-10-28,Mumbai,739,87527,707.0,4.43,2.23
2024-10-28,Delhi,1131,87088,740.0,3.45,1.91
2024-10-28,Bangalore,1144,86664,715.0,4.46,1.92
2024-10-28,Chennai,1056,86665,718.0,3.3,1.33
2024-10-28,Pune,1517,86367,719.0,2.69,2.25
2024-10-28,Hyderabad,1261,86529,689.0,4.35,1.4
2024-10-28,Ahmedabad,1119,86943,654.0,3.88,0.93
2024-10-28,Kolkata,1119,87425,688.0,2.67,0.85
2024-10-28,Jaipur,1266,86997,732.0,4.23,2.07
2024-10-28,Surat,913,85969,706.0,1.64,2.33
2024-10-29,Mumbai,1408,86228,716.0,2.37,1.51
2024-10-29,Delhi,1488,85859,742.0,1.62,2.31
2024-10-29,Bangalore,815,85992,708.0,1.71,0.88
2024-10-29,Chennai,1490,85928,698.0,2.07,1.96
2024-10-29,Pune,1572,86679,738.0,3.81,1.12
2024-10-29,Hyderabad,1170,87274,742.0,2.0,0.79
2024-10-29,Ahmedabad,701,86168,719.0,2.53,2.14
2024-10-29,Kolkata,1557,86269,708.0,3.83,1.85
2024-10-29,Jaipur,771,86325,735.0,1.68,0.91
2024-10-29,Surat,574,85727,721.0,2.59,1.42
2024-10-30,Mumbai,1961,85979,700.0,3.25,2.23
2024-10-30,Delhi,737,86346,715.0,1.62,0.51
2024-10-30,Bangalore,590,85372,696.0,1.9,1.87
2024-10-30,Chennai,1717,85331,717.0,3.66,2.24
2024-10-30,Pune,1182,85397,735.0,2.71,1.43
2024-10-30,Hyderabad,594,85443,737.0,4.47,0.71
2024-10-30,Ahmedabad,1849,85760,696.0,4.49,1.99
2024-10-30,Kolkata,546,84936,705.0,4.43,1.66
2024-10-30,Jaipur,1139,84669,693.0,2.22,1.78
2024-10-30,Surat,929,84716,728.0,3.06,1.14
2024-10-31,Mumbai,894,84805,707.0,4.03,1.07
2024-10-31,Delhi,1590,85576,726.0,3.1,1.14
2024-10-31,Bangalore,1403,85531,697.0,3.13,1.84
2024-10-31,Chennai,1058,86004,720.0,1.84,0.8
2024-10-31,Pune,1060,86534,716.0,4.1,0.73
2024-10-31,Hyderabad,1775,87070,725.0,2.41,1.62
2024-10-31,Ahmedabad,709,87049,706.0,3.62,0.91
2024-10-31,Kolkata,1217,86986,700.0,3.08,1.6
2024-10-31,Jaipur,1055,87456,690.0,4.06,0.78
2024-10-31,Surat,1942,87732,697.0,3.22,2.11
2024-11-01,Mumbai,1675,88717,726.0,4.04,0.99
2024-11-01,Delhi,645,88425,708.0,3.85,1.12
2024-11-01,Bangalore,1193,88330,706.0,4.47,1.58
2024-11-01,Chennai,603,88317,736.0,1.76,0.76
2024-11-01,Pune,1464,87878,719.0,1.66,2.31
2024-11-01,Hyderabad,603,87911,685.0,2.68,0.71
2024-11-01,Ahmedabad,610,87986,746.0,3.65,0.67
2024-11-01,Kolkata,1302,88653,693.0,1.77,0.86
2024-11-01,Jaipur,1720,88508,768.0,4.44,2.28
2024-11-01,Surat,1789,88539,759.0,2.81,2.17
2024-11-02,Mumbai,1932,89441,732.0,3.95,1.39
2024-11-02,Delhi,1228,89776,700.0,3.01,1.12
2024-11-02,Bangalore,905,89036,723.0,2.72,1.93
2024-11-02,Chennai,1873,89195,759.0,1.6,2.12
2024-11-02,Pune,660,87733,718.0,2.69,2.45
2024-11-02,Hyderabad,1453,87885,694.0,4.03,1.64
2024-11-02,Ahmedabad,690,86770,725.0,3.28,2.13
2024-11-02,Kolkata,1930,87632,708.0,3.4,1.44
2024-11-02,Jaipur,1433,88215,721.0,3.8,1.12
2024-11-02,Surat,1819,88507,696.0,3.55,1.92
2024-11-03,Mumbai,1453,88843,701.0,4.11,1.44
2024-11-03,Delhi,958,89190,717.0,3.08,0.79
2024-11-03,Bangalore,1763,90210,717.0,2.21,1.02
2024-11-03,Chennai,1244,90411,739.0,2.42,1.28
2024-11-03,Pune,1932,90411,757.0,3.81,2.33
2024-11-03,Hyderabad,1176,89818,694.0,2.23,2.08
2024-11-03,Ahmedabad,1165,89828,709.0,4.3,1.41
2024-11-03,Kolkata,561,89875,709.0,1.99,0.63
2024-11-03,Jaipur,731,89593,716.0,3.17,1.2
2024-11-03,Surat,1444,89208,677.0,4.07,2.19
2024-11-04,Mumbai,1078,88593,704.0,2.62,2.04
2024-11-04,Delhi,1737,89030,686.0,2.68,1.65
2024-11-04,Bangalore,1540,90084,725.0,3.92,0.71
2024-11-04,Chennai,1962,90342,725.0,3.77,2.09
2024-11-04,Pune,1167,90161,733.0,3.52,1.61
2024-11-04,Hyderabad,645,88986,751.0,3.65,2.08
2024-11-04,Ahmedabad,1591,89459,725.0,2.33,1.42
2024-11-04,Kolkata,1709,90140,734.0,1.75,1.33
2024-11-04,Jaipur,1771,91185,754.0,2.35,0.99
2024-11-04,Surat,825,89855,709.0,1.86,2.45
2024-11-05,Mumbai,1286,90718,709.0,4.09,0.63
2024-11-05,Delhi,926,89800,711.0,3.96,2.13
2024-11-05,Bangalore,1710,90446,738.0,4.35,1.36
2024-11-05,Chennai,1391,90488,764.0,2.18,1.63
2024-11-05,Pune,1200,90363,713.0,2.76,1.59
2024-11-05,Hyderabad,983,90673,719.0,2.65,0.85
2024-11-05,Ahmedabad,1871,92123,717.0,4.0,0.66
2024-11-05,Kolkata,1957,92744,729.0,3.8,1.65
2024-11-05,Jaipur,1496,93703,745.0,1.54,0.73
2024-11-05,Surat,1720,94247,754.0,3.6,1.43
2024-11-06,Mumbai,1636,95406,715.0,3.89,0.7
2024-11-06,Delhi,1411,96135,704.0,3.62,0.85
2024-11-06,Bangalore,1331,96976,723.0,2.88,0.64
2024-11-06,Chennai,722,95951,716.0,1.6,1.87
2024-11-06,Pune,1721,95872,734.0,3.7,2.04
2024-11-06,Hyderabad,1276,96161,707.0,2.07,1.15
2024-11-06,Ahmedabad,1820,96400,703.0,3.01,1.82
2024-11-06,Kolkata,685,96248,723.0,4.5,0.94
2024-11-06,Jaipur,784,94917,707.0,4.18,2.27
2024-11-06,Surat,1802,94875,755.0,4.19,2.12
2024-11-07,Mumbai,800,94047,728.0,4.26,1.82
2024-11-07,Delhi,1427,94138,710.0,4.2,1.56
2024-11-07,Bangalore,1298,93928,727.0,3.83,1.73
2024-11-07,Chennai,1415,94639,757.0,3.05,0.89
2024-11-07,Pune,1895,94578,697.0,3.12,2.25
2024-11-07,Hyderabad,1113,94243,703.0,2.87,1.64
2024-11-07,Ahmedabad,1891,95265,686.0,3.27,1.11
2024-11-07,Kolkata,1390,94942,723.0,3.49,1.94
2024-11-07,Jaipur,1205,93904,728.0,3.77,2.48
2024-11-07,Surat,1693,95271,746.0,2.01,0.52
2024-11-08,Mumbai,1545,95740,718.0,4.04,1.31
2024-11-08,Delhi,761,94461,717.0,3.17,2.21
2024-11-08,Bangalore,627,93978,751.0,1.87,1.24
2024-11-08,Chennai,1624,93465,715.0,1.52,2.44
2024-11-08,Pune,501,92232,698.0,2.42,1.91
2024-11-08,Hyderabad,1235,92919,704.0,4.42,0.72
2024-11-08,Ahmedabad,1077,92025,759.0,3.47,2.23
2024-11-08,Kolkata,981,91843,750.0,2.69,1.36
2024-11-08,Jaipur,1708,92528,706.0,4.14,1.29
2024-11-08,Surat,1151,92007,733.0,1.8,1.92
2024-11-09,Mumbai,1331,92327,706.0,1.62,1.26
2024-11-09,Delhi,1616,93244,763.0,4.21,0.92
2024-11-09,Bangalore,855,92828,709.0,4.37,1.45
2024-11-09,Chennai,885,92302,699.0,1.82,1.61
2024-11-09,Pune,1237,91643,711.0,1.96,2.18
2024-11-09,Hyderabad,815,91548,773.0,4.16,1.08
2024-11-09,Ahmedabad,1872,92909,725.0,2.45,0.75
2024-11-09,Kolkata,523,92884,699.0,2.75,0.64
2024-11-09,Jaipur,532,92734,731.0,4.47,0.79
2024-11-09,Surat,1496,92687,695.0,4.0,1.82
2024-11-10,Mumbai,778,92943,742.0,4.02,0.67
2024-11-10,Delhi,1815,92967,736.0,2.92,2.11
2024-11-10,Bangalore,1433,92409,739.0,3.59,2.29
2024-11-10,Chennai,1924,92935,723.0,1.91,1.71
2024-11-10,Pune,1371,92813,728.0,3.99,1.75
2024-11-10,Hyderabad,1430,92968,730.0,1.57,1.52
2024-11-10,Ahmedabad,1630,92762,722.0,3.9,2.14
2024-11-10,Kolkata,1287,93048,727.0,3.2,1.21
2024-11-10,Jaipur,880,92756,695.0,1.71,1.35
2024-11-10,Surat,515,91784,700.0,3.13,1.66
2024-11-11,Mumbai,1996,93101,724.0,3.37,0.97
2024-11-11,Delhi,1527,93806,698.0,2.83,1.04
2024-11-11,Bangalore,1618,94027,715.0,4.14,1.65
2024-11-11,Chennai,568,92339,697.0,2.87,2.46
2024-11-11,Pune,1663,92805,744.0,3.36,1.47
2024-11-11,Hyderabad,1254,93505,691.0,1.77,0.73
2024-11-11,Ahmedabad,1486,92866,719.0,2.6,2.42
2024-11-11,Kolkata,663,92863,688.0,2.46,0.78
2024-11-11,Jaipur,1997,93608,685.0,2.54,1.55
2024-11-11,Surat,1072,93444,711.0,3.82,1.43
2024-11-12,Mumbai,660,92747,742.0,4.35,1.55
2024-11-12,Delhi,1749,94034,721.0,4.27,0.68
2024-11-12,Bangalore,1467,93985,716.0,3.11,1.76
2024-11-12,Chennai,1859,93745,687.0,4.06,2.42
2024-11-12,Pune,659,92716,688.0,3.14,1.87
2024-11-12,Hyderabad,1604,92529,728.0,1.63,2.1
2024-11-12,Ahmedabad,1139,92179,725.0,3.46,1.73
2024-11-12,Kolkata,1203,92050,744.0,2.1,1.57
2024-11-12,Jaipur,522,91299,747.0,3.36,1.44
2024-11-12,Surat,1549,90884,770.0,4.04,2.31
2024-11-13,Mumbai,1675,90955,726.0,4.18,1.97
2024-11-13,Delhi,1362,91351,751.0,2.58,1.21
2024-11-13,Bangalore,1103,91574,764.0,2.82,1.08
2024-11-13,Chennai,572,90470,718.0,2.58,1.89
2024-11-13,Pune,1723,90549,726.0,2.08,2.0
2024-11-13,Hyderabad,1988,90852,703.0,1.91,2.07
2024-11-13,Ahmedabad,1033,91418,731.0,1.92,0.62
2024-11-13,Kolkata,1469,91514,701.0,4.43,1.66
2024-11-13,Jaipur,1673,92794,708.0,3.28,0.6
2024-11-13,Surat,1097,92031,748.0,1.52,2.12
2024-11-14,Mumbai,1778,93493,710.0,1.72,0.55
2024-11-14,Delhi,1492,94506,735.0,3.77,0.67
2024-11-14,Bangalore,1535,95570,735.0,4.03,0.65
2024-11-14,Chennai,1069,95781,683.0,3.83,1.0
2024-11-14,Pune,1761,96694,737.0,2.67,1.06
2024-11-14,Hyderabad,1026,97307,712.0,3.0,0.53
2024-11-14,Ahmedabad,728,96444,707.0,3.29,1.71
2024-11-14,Kolkata,1711,96411,724.0,3.23,1.98
2024-11-14,Jaipur,1849,97094,713.0,2.23,1.39
2024-11-14,Surat,859,97042,737.0,2.93,1.02
2024-11-15,Mumbai,1935,98245,732.0,1.91,0.97
2024-11-15,Delhi,870,97138,757.0,2.54,2.1
2024-11-15,Bangalore,567,96607,721.0,4.15,1.19
2024-11-15,Chennai,672,94992,718.0,1.64,2.43
2024-11-15,Pune,1719,94627,772.0,2.82,2.37
2024-11-15,Hyderabad,815,93463,740.0,3.01,2.18
2024-11-15,Ahmedabad,1345,93030,717.0,4.26,2.04
2024-11-15,Kolkata,987,92417,757.0,3.12,1.82
2024-11-15,Jaipur,1986,92953,728.0,3.08,1.78
2024-11-15,Surat,931,92435,710.0,3.72,1.66
2024-11-16,Mumbai,1206,93220,706.0,2.62,0.61
2024-11-16,Delhi,1041,92487,720.0,3.36,2.01
2024-11-16,Bangalore,737,92735,725.0,3.32,0.61
2024-11-16,Chennai,1450,93122,721.0,2.36,1.3
2024-11-16,Pune,1117,92994,725.0,2.95,1.45
2024-11-16,Hyderabad,1590,93838,738.0,4.08,0.97
2024-11-16,Ahmedabad,1899,94126,709.0,3.02,1.91
2024-11-16,Kolkata,1471,94774,692.0,1.65,1.03
2024-11-16,Jaipur,1586,94389,701.0,2.5,2.24
2024-11-16,Surat,524,93946,732.0,2.74,1.08
2024-11-17,Mumbai,1419,94341,708.0,2.52,1.26
2024-11-17,Delhi,1146,93311,724.0,2.32,2.42
