date,branch,upi_volume,upi_value,card_txn_volume,card_txn_value,wallet_txn_volume,wallet_txn_value,fraud_rate_percent
2024-08-23,Kolkata,198395,104710659.83,127433,72709403.32,64955,24496562.71,2.65
2024-08-23,Jaipur,315539,98687583.87,167798,73348875.88,46232,21898249.48,1.22
2024-08-23,Surat,232114,93392710.29,129391,74587295.91,71259,23435435.08,1.53
2024-08-24,Mumbai,226207,103312891.8,153216,70457429.77,73455,19764934.03,1.2
2024-08-24,Delhi,230271,101548073.13,129726,70102707.65,82909,25892113.0,0.81
2024-08-24,Bangalore,244611,95278902.51,121197,66309057.49,64211,23309642.25,0.55
2024-08-24,Chennai,272623,89833824.1,173257,70901583.49,78772,28130028.62,2.92
2024-08-24,Pune,247507,96446275.11,157063,66691012.05,78220,24173198.69,1.78
2024-08-24,Hyderabad,219351,86297689.53,130557,68088533.69,80601,23601314.34,0.98
2024-08-24,Ahmedabad,255712,92406818.76,147550,70874293.3,67350,19804035.42,0.74
2024-08-24,Kolkata,228672,97209445.61,175483,68227705.27,74346,23739560.91,1.88
2024-08-24,Jaipur,237554,92177734.18,122426,69972425.16,75069,24068626.37,2.06
2024-08-24,Surat,217595,104601792.1,170496,82016168.97,76761,24764104.75,2.16
2024-08-25,Mumbai,238427,88801376.5,168579,67720492.15,61995,23234551.26,2.71
2024-08-25,Delhi,238120,99716767.7,128448,71169204.27,67629,22955708.86,2.22
2024-08-25,Bangalore,220777,92859053.92,135896,68926641.5,60890,24482924.77,0.9
2024-08-25,Chennai,247410,94304738.03,162149,75963482.57,92378,18494034.74,2.09
2024-08-25,Pune,226766,96767735.74,120903,67227324.21,55362,22296756.11,0.73
2024-08-25,Hyderabad,251484,88102026.8,154218,65643758.56,75156,25106187.74,2.17
2024-08-25,Ahmedabad,229511,97015671.84,148863,77429119.63,78832,26892918.4,1.54
2024-08-25,Kolkata,261753,87992069.66,115517,65533157.17,62029,24151930.43,2.83
2024-08-25,Jaipur,256767,95707413.81,134029,73766814.79,67702,23861041.37,2.84
2024-08-25,Surat,192892,93642767.9,166282,71698526.72,68569,21853816.33,1.3
2024-08-26,Mumbai,248949,98546385.61,172673,66593688.16,83892,19194298.47,2.98
2024-08-26,Delhi,244874,95355688.76,133418,73062803.08,66758,24827079.72,1.83
2024-08-26,Bangalore,258677,96718752.66,149316,70095435.22,68300,25057279.31,0.7
2024-08-26,Chennai,235420,98060866.99,159039,81467205.59,77599,21196635.0,0.62
2024-08-26,Pune,237513,98934199.76,137738,65670978.74,63902,23425996.7,0.85
2024-08-26,Hyderabad,237442,101388809.49,115977,73693868.27,54508,24442824.45,1.29
2024-08-26,Ahmedabad,259027,108958288.14,127120,70303870.56,64820,24334693.05,2.22
2024-08-26,Kolkata,233814,93634855.86,119086,75714657.23,61338,24028591.38,1.01
2024-08-26,Jaipur,232624,93374616.16,134010,70158451.58,73691,24441905.16,0.75
2024-08-26,Surat,279136,100677480.85,156416,81949118.52,74777,23008152.91,1.32
2024-08-27,Mumbai,237939,95612727.86,151788,70054286.37,87457,25038403.93,1.52
2024-08-27,Delhi,201560,93059713.81,150158,72097006.61,76015,24130168.51,1.36
2024-08-27,Bangalore,236143,81914351.38,119520,76117605.83,69143,24275919.83,0.7
2024-08-27,Chennai,276165,95229233.06,148795,67315337.17,88248,24340967.38,1.59
2024-08-27,Pune,217741,98206102.75,146122,70872275.82,71418,22340682.04,1.31
2024-08-27,Hyderabad,219641,90006767.54,151310,72901516.43,79696,24746902.65,0.66
2024-08-27,Ahmedabad,271217,101083858.96,153172,68433334.74,63983,21111449.66,1.75
2024-08-27,Kolkata,249758,91568284.62,158385,62614847.24,89569,22404110.41,2.44
2024-08-27,Jaipur,257549,98839502.31,129373,67945814.69,75779,27499851.57,2.85
2024-08-27,Surat,248493,97462606.2,163126,73877364.64,60418,22407687.89,2.78
2024-08-28,Mumbai,228399,96791349.26,136493,75759496.64,80128,20319353.9,1.92
2024-08-28,Delhi,198962,96898778.67,143896,76342393.38,76253,25816572.82,1.75
2024-08-28,Bangalore,206113,90657779.74,150510,63798011.38,67962,22928917.14,0.53
2024-08-28,Chennai,246349,99120426.52,135833,78119584.86,62631,20424740.79,0.7
2024-08-28,Pune,212234,98051821.73,130627,74326549.39,71492,21520188.87,0.66
2024-08-28,Hyderabad,244101,90986356.08,122108,73897715.58,75219,25543684.49,1.25
2024-08-28,Ahmedabad,258011,90508584.17,130759,73698596.77,60310,22348363.57,1.24
2024-08-28,Kolkata,257422,99608887.26,144493,68288182.94,63117,22372355.09,0.62
2024-08-28,Jaipur,244549,101131328.83,147636,69713694.1,63745,26201141.43,0.97
2024-08-28,Surat,225211,101433896.52,119184,71505882.52,63177,23383456.26,1.29
2024-08-29,Mumbai,244851,97740941.94,123380,73507165.44,57476,29085171.2,2.55
2024-08-29,Delhi,258657,93335884.7,153258,76390805.03,79988,24107404.87,1.04
2024-08-29,Bangalore,217395,94512157.62,135623,68201578.7,72851,24722895.92,1.29
2024-08-29,Chennai,218908,100220379.19,159495,73740462.82,75301,21075570.2,1.44
2024-08-29,Pune,244638,101130962.12,163170,73535895.41,50263,24208339.34,0.85
2024-08-29,Hyderabad,276425,107961391.95,156941,63984523.24,84445,23217091.05,1.9
2024-08-29,Ahmedabad,239303,99906177.57,144088,76365789.57,52117,25974765.5,1.5
2024-08-29,Kolkata,198818,98972347.02,160354,59104937.87,83219,24691990.94,1.49
2024-08-29,Jaipur,260834,98359972.08,134600,74751929.2,81965,19752594.49,2.71
2024-08-29,Surat,247957,103551357.27,142425,73070366.57,74930,24760175.31,2.77
2024-08-30,Mumbai,238653,97371890.62,140043,64998675.6,73660,24410209.46,1.34
2024-08-30,Delhi,239046,91730332.82,127809,71358869.97,65298,26024008.9,2.11
2024-08-30,Bangalore,222595,104132775.48,122555,73900353.17,66917,24851090.88,0.54
2024-08-30,Chennai,212785,97043334.89,135720,78309548.42,66187,23358226.88,2.99
2024-08-30,Pune,213705,85914616.87,149845,70791142.71,74995,25115137.64,2.24
2024-08-30,Hyderabad,248284,100242368.45,152614,66358110.53,75257,23900342.3,1.77
2024-08-30,Ahmedabad,236456,95779810.44,142898,69540933.2,73309,25356266.53,2.65
2024-08-30,Kolkata,259588,102986718.52,136146,69492775.87,82661,22034904.02,0.6
2024-08-30,Jaipur,279705,89720957.1,115953,67874334.29,73827,24047583.52,0.51
2024-08-30,Surat,235192,100801454.75,159614,73657180.16,63212,24255251.56,0.85
2024-08-31,Mumbai,223137,99754640.97,110502,80066625.69,81169,22262003.57,2.33
2024-08-31,Delhi,208322,104318163.1,144940,64265732.3,74564,26927138.59,2.93
2024-08-31,Bangalore,260175,98615227.76,145230,61622953.21,77779,25630010.85,1.34
2024-08-31,Chennai,266752,88036947.6,141505,75107801.47,79080,23197172.93,2.21
2024-08-31,Pune,224921,94671389.85,127573,77989177.75,73332,22293026.23,1.31
2024-08-31,Hyderabad,232409,83006557.28,125683,76238864.36,70304,22003748.22,0.64
2024-08-31,Ahmedabad,239714,95641601.09,120707,75927678.25,66380,22314585.0,1.05
2024-08-31,Kolkata,223878,93818029.59,132438,72427881.65,68667,22200137.28,1.58
2024-08-31,Jaipur,214344,92874836.31,121265,68803499.48,66394,23850997.44,2.0
2024-08-31,Surat,252519,86818308.73,165027,73799626.71,69668,20200062.58,2.9
2024-09-01,Mumbai,243271,99697869.73,159261,67831557.24,78861,27887512.02,2.24
2024-09-01,Delhi,248780,109889434.38,133644,71230625.57,56975,25396760.49,0.57
2024-09-01,Bangalore,212133,92591300.84,159568,66645936.56,74028,23863510.01,2.83
2024-09-01,Chennai,206727,88999630.26,132306,69493864.2,52121,22672567.03,2.36
2024-09-01,Pune,257836,90383992.24,156048,64020416.26,85180,26617421.94,0.94
2024-09-01,Hyderabad,215983,90682769.38,129827,72362863.6,63355,23996449.91,1.34
2024-09-01,Ahmedabad,219955,105803849.89,157417,64637071.05,63337,25953646.16,1.25
2024-09-01,Kolkata,246776,96199282.62,154589,66189014.31,70910,26045729.51,1.29
2024-09-01,Jaipur,235785,95905787.03,119748,68064175.48,65755,22623520.77,2.34
2024-09-01,Surat,236094,98524685.85,174841,73143193.86,78604,24532557.5,0.85
2024-09-02,Mumbai,227700,89676539.56,157897,71682446.86,78747,21809537.86,1.46
2024-09-02,Delhi,242194,94895565.5,158515,74458524.0,82598,27095615.53,1.96
2024-09-02,Bangalore,228073,104410859.2,145620,66522471.03,65536,25034576.61,1.06
2024-09-02,Chennai,213427,101177626.21,135416,67058275.52,63436,17678634.05,1.4
2024-09-02,Pune,245229,99600401.93,119079,65323897.66,66708,23927995.15,2.82
2024-09-02,Hyderabad,256465,89635670.32,154202,74176476.81,73074,20925912.33,0.71
2024-09-02,Ahmedabad,237706,104077727.69,152374,68072564.34,64483,23123245.05,1.65
2024-09-02,Kolkata,263085,84253804.14,141154,74420722.98,61914,22885641.41,2.85
2024-09-02,Jaipur,224725,99580702.86,154616,70566687.3,94337,27655269.66,2.12
2024-09-02,Surat,232757,102345609.98,123263,69194389.45,80874,22345939.33,0.65
2024-09-03,Mumbai,189015,98769895.19,144731,70910639.56,80686,21433411.29,2.68
2024-09-03,Delhi,234576,92098027.79,127197,58750359.25,70706,21199995.1,0.52
2024-09-03,Bangalore,223579,87891413.23,146075,71010821.12,77914,22146341.7,1.68
2024-09-03,Chennai,291876,93912264.11,128410,63367017.39,89308,22203192.46,0.5
2024-09-03,Pune,248151,94382034.24,137090,64427329.83,62556,24043961.77,0.68
2024-09-03,Hyderabad,234868,100040472.4,131222,74624414.26,72664,22217879.27,2.56
2024-09-03,Ahmedabad,241948,101324215.94,132411,70232037.2,60093,26174524.69,2.61
2024-09-03,Kolkata,264120,97557162.21,170184,73545820.28,72076,19425076.93,0.55
2024-09-03,Jaipur,256793,109673802.0,158337,76185157.82,66586,24311790.39,2.76
2024-09-03,Surat,271422,95223381.13,181834,69385249.59,84546,22149007.16,1.14
2024-09-04,Mumbai,218817,99510663.38,126420,76821158.3,79954,22513233.48,2.53
2024-09-04,Delhi,251261,97133338.57,135016,68400110.41,61939,21329322.08,1.32
2024-09-04,Bangalore,213745,101345631.8,153733,63731471.12,66968,21178749.8,0.64
2024-09-04,Chennai,236728,97536524.29,145531,77526867.37,65456,22533738.02,2.24
2024-09-04,Pune,233174,90404455.84,166060,69789621.98,64940,23829065.18,2.8
2024-09-04,Hyderabad,275082,89118160.39,135978,72634546.04,74767,21620023.75,2.03
2024-09-04,Ahmedabad,218540,99354364.36,151314,76293766.89,83770,21458654.26,2.47
2024-09-04,Kolkata,218366,87750604.29,191501,73326522.2,63253,26208797.11,2.1
2024-09-04,Jaipur,265847,94627481.78,125344,69171958.57,60141,22476770.01,1.73
2024-09-04,Surat,215952,91211848.52,131409,72754048.25,48557,24417324.98,1.83
2024-09-05,Mumbai,256742,84980002.47,140034,68505730.12,68445,20302356.23,1.5
2024-09-05,Delhi,273269,104427595.31,121442,70281068.58,76298,24160884.12,0.96
2024-09-05,Bangalore,236593,94459509.02,113470,68269192.43,71651,27003350.44,1.12
2024-09-05,Chennai,231445,92824247.41,146083,70883678.67,82654,21779163.72,2.41
2024-09-05,Pune,242360,86293347.22,163341,72178815.88,68945,25042866.68,0.84
2024-09-05,Hyderabad,197946,99964198.56,167560,71256657.92,91969,30501863.48,1.2
2024-09-05,Ahmedabad,255702,100763611.05,130394,66620346.77,66275,26822279.68,1.51
2024-09-05,Kolkata,214665,93366148.57,163410,69158594.33,42494,22397556.32,0.89
2024-09-05,Jaipur,239482,93867159.2,115434,68846519.58,65817,25486382.28,1.12
2024-09-05,Surat,243352,86744271.27,123432,77282870.43,78337,22667919.26,0.91
2024-09-06,Mumbai,251470,97138093.93,140130,71299633.64,70714,19707868.9,1.08
2024-09-06,Delhi,287572,83958498.48,174231,58928411.94,76740,19529709.35,0.5
2024-09-06,Bangalore,211963,94061025.07,126776,75413192.7,64020,26625424.62,2.81
2024-09-06,Chennai,268815,94771413.07,147623,72218279.29,80327,26215924.63,1.16
2024-09-06,Pune,195167,96194588.07,134083,65214695.89,63379,22447451.31,0.67
2024-09-06,Hyderabad,225104,94508220.02,137052,72105358.34,61642,21884431.17,0.76
2024-09-06,Ahmedabad,244207,101025688.3,159259,73091163.21,76079,24731981.61,2.69
2024-09-06,Kolkata,245971,95510637.15,127933,78814342.54,89693,22610434.41,1.4
2024-09-06,Jaipur,232754,97579677.52,138976,74646196.25,72630,23819488.93,1.1
2024-09-06,Surat,228231,100827346.1,130058,71477163.87,60708,20761981.57,2.0
2024-09-07,Mumbai,261342,85534453.92,153669,67978894.88,77436,23708738.38,2.07
2024-09-07,Delhi,273060,90843783.87,151521,74261088.09,66740,20242604.64,1.63
2024-09-07,Bangalore,202504,90468071.78,130412,69912750.87,68251,22440388.12,2.41
2024-09-07,Chennai,240373,99001461.16,162026,69648359.05,65566,19179604.44,2.49
2024-09-07,Pune,241404,100775100.91,117182,71891471.74,79608,23780810.63,1.48
2024-09-07,Hyderabad,224940,89305256.58,189226,73785426.85,86703,23039274.97,1.96
2024-09-07,Ahmedabad,260791,98363901.86,138436,73829826.6,85919,25981293.42,0.86
2024-09-07,Kolkata,231665,98235242.69,135417,74023183.96,65709,25080628.75,1.45
2024-09-07,Jaipur,229445,91897634.05,174454,67706420.37,75694,21727482.43,2.77
2024-09-07,Surat,252162,96514831.13,131491,63711080.11,66916,23708108.27,2.57
2024-09-08,Mumbai,217232,88239365.81,145610,73213161.26,61835,24314274.97,1.48
2024-09-08,Delhi,247889,89163659.94,126924,78887780.01,84496,25577620.7,0.96
2024-09-08,Bangalore,276383,99969244.32,125611,69960253.89,75250,23620553.69,1.39
2024-09-08,Chennai,235176,94995373.96,104864,71707873.38,81629,23851258.93,1.63
2024-09-08,Pune,215442,98663467.31,159213,68061978.03,70334,23637326.32,2.82
2024-09-08,Hyderabad,233557,107737831.92,148548,67859711.6,62512,28018726.58,2.78
2024-09-08,Ahmedabad,291286,102247004.39,144769,73106676.75,67640,24960721.45,2.52
2024-09-08,Kolkata,261088,95618125.17,134098,82386823.53,69169,22117863.98,2.16
2024-09-08,Jaipur,233345,104992783.44,146936,69521459.99,71980,25999522.58,2.82
2024-09-08,Surat,259807,94209226.98,132461,77105794.85,74844,25665808.19,0.91
2024-09-09,Mumbai,237138,93435747.75,153679,78235441.01,70610,24052305.93,1.59
2024-09-09,Delhi,236471,88879995.88,159008,64094384.68,61544,24046939.56,2.97
2024-09-09,Bangalore,245311,79627010.86,124148,74653578.1,65911,22635187.42,1.46
2024-09-09,Chennai,253779,97940625.33,152604,75944394.54,78048,20712045.77,0.97
2024-09-09,Pune,248419,90514376.02,125207,73933440.77,66713,23574191.97,2.29
2024-09-09,Hyderabad,238311,103431332.91,149038,69789644.82,65762,20580931.14,2.26
2024-09-09,Ahmedabad,239570,101640105.76,144628,74794819.01,72592,21492289.33,2.65
2024-09-09,Kolkata,279797,97643517.38,179657,81944312.84,63467,22477835.53,1.2
2024-09-09,Jaipur,272388,94595930.09,137855,73747363.13,51404,27288013.83,1.93
2024-09-09,Surat,208526,101452136.47,149886,69144361.82,72624,24342430.92,1.31
2024-09-10,Mumbai,262516,98898098.92,150305,73589729.27,67084,30062810.8,0.78
2024-09-10,Delhi,239062,86491187.58,149557,73836373.11,86536,23996722.27,2.41
2024-09-10,Bangalore,206386,98600047.55,126150,69955660.83,73833,23960922.67,2.49
2024-09-10,Chennai,220283,101808735.06,143919,82943827.2,62140,28872875.53,1.83
2024-09-10,Pune,234099,87410379.23,128752,72387152.94,68923,27207948.1,1.53
2024-09-10,Hyderabad,268641,100284588.64,126017,69875706.35,73392,26500113.48,2.63
2024-09-10,Ahmedabad,241257,98070548.06,138675,68024721.76,72635,23405898.28,0.77
2024-09-10,Kolkata,221663,96766039.61,172469,77163885.13,85512,24808930.17,1.41
2024-09-10,Jaipur,198618,105473498.93,166625,67879858.49,63696,20452929.92,1.42
2024-09-10,Surat,237548,97015590.13,160070,70857936.69,70386,26181537.01,2.13
2024-09-11,Mumbai,241221,97555273.77,137188,69300033.16,68637,25424418.13,2.36
2024-09-11,Delhi,278236,94362550.19,136460,65161233.51,61410,22110962.44,1.29
2024-09-11,Bangalore,247461,95593113.84,103255,81796112.96,73886,24066833.19,2.13
2024-09-11,Chennai,215577,103096746.91,120133,71609406.33,61640,27205325.91,2.37
2024-09-11,Pune,229766,88175422.53,121602,71667042.01,70245,22918836.08,1.86
2024-09-11,Hyderabad,218663,107481169.13,200869,72288812.64,63611,24126367.95,1.51
2024-09-11,Ahmedabad,244570,87644645.06,152723,79412253.83,65733,22527174.82,0.59
2024-09-11,Kolkata,199451,84964795.45,158204,68516258.15,87337,21526755.76,2.1
2024-09-11,Jaipur,259932,97493990.0,128602,78574329.29,75539,21060739.77,1.2
2024-09-11,Surat,255213,94875661.85,144924,70007253.8,60483,20925971.37,1.12
2024-09-12,Mumbai,241735,95188884.6,131595,79555162.13,57535,20508054.31,0.88
2024-09-12,Delhi,222108,100485891.25,165763,66420836.53,56415,28039701.03,0.7
2024-09-12,Bangalore,264074,105760319.58,164551,74675631.04,81700,21233898.43,2.36
2024-09-12,Chennai,271336,90603778.19,144951,80164615.01,68485,22526516.49,1.09
2024-09-12,Pune,199602,97124274.66,112246,74138145.68,85324,25357049.37,0.57
2024-09-12,Hyderabad,261249,91927158.57,125377,72366378.68,75123,24301637.58,2.72
2024-09-12,Ahmedabad,243812,108117342.83,124746,65593323.4,78162,23540479.97,1.03
2024-09-12,Kolkata,214304,84445419.18,144280,63729318.9,76141,27737169.38,1.46
2024-09-12,Jaipur,270534,103719988.41,136849,70945408.09,73565,27453719.99,0.94
2024-09-12,Surat,261631,91669151.79,152855,73009009.87,65952,23956963.3,2.25
2024-09-13,Mumbai,220977,89433147.95,133465,67584175.57,75020,27029798.28,0.77
2024-09-13,Delhi,284219,103396468.93,155602,77079233.8,77265,24647097.73,1.48
2024-09-13,Bangalore,267501,93580597.71,143107,72672530.51,61706,25160229.99,1.62
2024-09-13,Chennai,247289,98457194.42,168396,73735356.38,68718,23080630.51,1.02
2024-09-13,Pune,249198,97838010.27,154607,72655024.25,76771,28109234.52,2.03
2024-09-13,Hyderabad,228299,91887995.15,155964,71257434.13,58033,30342468.83,2.58
2024-09-13,Ahmedabad,192545,108637954.09,132784,73228523.28,79299,27491062.64,1.64
2024-09-13,Kolkata,249513,86878287.66,146414,65354306.41,64137,24353359.57,1.52
2024-09-13,Jaipur,177669,100448247.8,162800,75880522.97,49604,21064696.72,2.26
2024-09-13,Surat,266578,97340150.87,192548,69043039.2,88188,22685919.02,1.57
2024-09-14,Mumbai,233700,89998865.86,125931,69334407.4,75910,22641216.28,2.39
2024-09-14,Delhi,240262,85976015.75,106063,69780545.67,64277,22685218.79,2.68
2024-09-14,Bangalore,233993,103618359.52,144425,81045528.67,79204,21781069.52,1.82
2024-09-14,Chennai,234083,108087892.61,157292,74894424.42,53158,18953914.53,1.84
2024-09-14,Pune,260766,91055931.03,97783,74829268.84,77344,25751922.64,2.67
2024-09-14,Hyderabad,260562,98422716.72,149447,69421379.43,74319,23292854.13,2.07
2024-09-14,Ahmedabad,242177,95159240.33,143673,66580016.61,79758,20598117.47,2.0
2024-09-14,Kolkata,233962,102459986.71,116073,66637820.8,71746,21540214.45,2.47
2024-09-14,Jaipur,254296,104083097.21,164079,72301955.24,65531,25314838.11,2.21
2024-09-14,Surat,288144,87985373.23,149827,75925506.11,81823,23361585.42,1.08
2024-09-15,Mumbai,235419,108194104.62,132232,74839252.86,64829,22214253.58,1.87
2024-09-15,Delhi,262627,92910257.77,168373,66388461.86,73658,25464408.94,1.11
2024-09-15,Bangalore,225303,87869116.98,152558,66311983.13,52202,27257726.01,1.24
2024-09-15,Chennai,199480,93204179.58,133224,66614818.67,88434,26895167.15,1.24
2024-09-15,Pune,230428,97887010.92,135884,82134463.35,59936,24808688.68,1.58
2024-09-15,Hyderabad,259426,101034999.53,132142,66389470.78,68660,22444127.04,2.4
2024-09-15,Ahmedabad,276559,96820965.63,153974,79565849.71,79803,24127398.79,1.92
2024-09-15,Kolkata,267787,96203632.68,148522,69634175.27,72557,27659003.26,2.15
2024-09-15,Jaipur,238986,105875341.24,142309,76611343.05,74260,26350128.28,1.57
2024-09-15,Surat,236351,102871449.65,138203,59402494.96,71681,19684391.58,1.44
2024-09-16,Mumbai,244669,101744182.82,153997,76787022.62,76429,23362841.31,0.72
2024-09-16,Delhi,203785,94722369.21,111111,74122519.46,74820,24448520.38,2.27
2024-09-16,Bangalore,269512,86428497.97,138970,75087105.23,89344,24050254.34,2.14
2024-09-16,Chennai,282703,94501517.26,169803,79380207.59,66327,21720461.9,1.36
2024-09-16,Pune,255488,100510550.9,136135,79347021.37,68868,23492157.84,0.53
2024-09-16,Hyderabad,196434,91501354.49,132958,68809367.51,68278,19184130.5,2.24
2024-09-16,Ahmedabad,222884,94841810.8,160238,75637190.71,66877,23179239.14,1.82
2024-09-16,Kolkata,228557,89110703.88,132322,75740129.69,78079,26628775.18,1.05
2024-09-16,Jaipur,298121,99856104.91,137369,70744981.65,90870,24885172.56,1.66
2024-09-16,Surat,263932,105621631.32,123510,80498002.08,67408,27939942.11,2.7
2024-09-17,Mumbai,253460,106988051.56,154976,73594757.7,67479,23971373.08,2.11
2024-09-17,Delhi,247247,88401316.25,163915,62434618.65,72238,25996658.64,0.59
2024-09-17,Bangalore,198739,101615755.64,141991,79801597.04,76268,24719143.99,1.41
2024-09-17,Chennai,234104,97219755.78,155311,66558983.71,78402,20068806.39,0.54
